CustomerKey,Amount,Frequency,Recency
11103,"$8,182.50 ",3,938
11104,"$8,173.03 ",3,929
11105,"$8,095.99 ",3,939
11118,$123.80 ,3,704
11119,$85.22 ,2,768
11120,"$8,242.49 ",3,833
11121,$58.16 ,3,787
11122,$42.93 ,3,861
11135,"$2,334.97 ",1,987
11136,"$2,380.47 ",1,1092
11137,$202.57 ,2,710
11138,$78.97 ,2,730
11152,"$2,294.99 ",1,1086
11153,$109.77 ,2,1007
11154,"$2,319.99 ",1,1085
18200,"$4,150.53 ",2,823
18202,"$4,143.26 ",2,775
18204,"$4,133.24 ",2,778
18209,"$6,056.61 ",2,1086
18211,$65.96 ,2,892
18218,"$6,021.62 ",2,1086
18220,"$6,021.62 ",2,1088
18225,"$2,349.96 ",1,786
18227,"$1,729.97 ",1,823
18229,"$1,700.99 ",1,796
18234,"$1,754.98 ",1,815
18236,"$2,414.99 ",1,804
18243,"$6,058.21 ",2,1088
18245,"$6,021.62 ",2,860
18252,"$6,021.62 ",2,1056
18254,"$6,021.62 ",2,1061
18259,$30.97 ,2,914
18261,$85.96 ,2,850
18268,"$6,102.19 ",2,856
18270,$94.47 ,2,903
18277,"$6,070.59 ",2,845
18279,$162.02 ,2,750
18284,"$6,029.57 ",2,1038
18286,$141.55 ,2,757
18293,$74.24 ,2,1064
18295,$144.27 ,2,963
18302,"$6,029.57 ",2,1059
18304,$26.56 ,2,729
18309,"$6,090.59 ",2,1066
18311,$13.98 ,1,746
18318,"$1,760.47 ",1,821
18320,$223.19 ,3,731
18327,$13.98 ,1,1008
18329,$146.53 ,3,798
18334,"$4,698.76 ",2,793
18336,"$6,145.07 ",2,742
18343,$39.98 ,1,867
18345,$115.47 ,2,791
18352,"$2,334.98 ",1,782
18354,$132.94 ,1,982
18359,$68.49 ,1,719
18361,"$1,750.98 ",1,815
18368,"$1,754.98 ",1,742
18370,"$1,700.99 ",1,808
18377,"$2,394.97 ",1,816
18861,$133.49 ,1,812
18863,"$2,414.97 ",1,741
18870,$69.99 ,1,709
18872,$78.98 ,1,802
18877,$69.99 ,1,967
18879,$69.99 ,1,786
18886,$69.99 ,1,826
18888,$123.98 ,1,981
18895,$27.77 ,1,1038
18897,$37.29 ,1,851
18902,"$4,186.23 ",2,1072
18904,$607.96 ,1,835
18911,$64.47 ,1,769
18913,$78.98 ,1,817
18920,$128.97 ,1,712
18922,"$2,326.96 ",1,763
18927,$89.25 ,2,866
18929,"$6,029.57 ",2,990
18931,"$6,060.50 ",2,989
18936,$839.48 ,1,941
18938,$69.99 ,1,804
18945,$78.98 ,1,733
18947,$804.48 ,1,883
18952,$78.98 ,1,717
18954,$893.47 ,1,770
18956,$848.47 ,1,740
18961,"$2,369.96 ",1,775
18963,$589.98 ,1,1045
18970,$133.49 ,1,774
18972,"$2,369.97 ",1,789
18979,"$1,749.96 ",1,752
18981,$78.98 ,1,877
18986,$56.97 ,1,1054
18988,$69.99 ,1,790
18995,$119.98 ,1,798
18997,$69.99 ,1,852
19004,"$1,764.96 ",1,734
19006,$69.99 ,1,742
19011,$78.98 ,1,901
19013,$636.45 ,1,1011
19020,$123.98 ,1,855
19022,$69.99 ,1,821
19029,"$3,339.41 ",2,842
19031,"$7,226.38 ",3,750
19036,"$4,763.34 ",2,812
19038,"$3,318.36 ",2,820
19045,$48.97 ,1,948
19047,$71.95 ,1,1000
19054,$21.98 ,1,752
19056,$37.93 ,1,1046
19061,$64.97 ,1,874
19063,$64.97 ,1,712
19070,"$4,748.33 ",2,775
19072,$48.97 ,1,702
19079,$24.99 ,1,874
19081,$32.27 ,1,785
19086,$78.26 ,2,707
19088,$24.27 ,2,786
20524,$68.97 ,1,947
20526,"$1,170.48 ",1,887
20533,$31.92 ,1,879
20535,$14.98 ,1,802
20540,$9.99 ,1,754
20542,$93.46 ,1,868
20549,"$3,105.27 ",2,793
20551,$64.97 ,1,705
20558,"$3,019.09 ",2,749
20560,"$3,161.94 ",2,785
20565,$64.97 ,1,905
20567,"$3,074.08 ",2,760
20574,$38.98 ,1,976
20576,"$3,147.96 ",2,758
20583,$69.97 ,1,936
20585,$32.27 ,1,856
20590,"$3,127.25 ",2,776
20592,"$3,113.22 ",2,746
20599,$32.27 ,1,870
20601,$80.47 ,1,702
20608,"$6,035.60 ",2,887
20610,"$6,021.62 ",2,891
20615,"$6,060.50 ",2,911
20617,"$6,058.21 ",2,865
20619,$74.98 ,1,786
20624,"$6,021.62 ",2,857
20626,"$6,038.56 ",2,868
20633,$68.97 ,1,818
20635,$49.97 ,1,899
20640,"$2,498.34 ",1,866
20642,"$2,452.34 ",1,806
20644,"$2,457.33 ",1,793
20649,"$2,487.89 ",1,744
20651,"$3,198.57 ",2,785
20658,"$2,457.33 ",1,756
20660,"$1,179.97 ",1,883
20665,"$4,408.56 ",2,749
20667,"$1,775.97 ",1,994
20669,"$3,169.59 ",2,757
20674,"$1,143.46 ",1,881
20676,$14.98 ,1,992
20683,"$1,735.98 ",1,913
20685,"$1,155.48 ",1,856
20692,$49.97 ,1,818
20694,$146.97 ,1,1035
20699,"$1,209.47 ",1,879
20701,"$1,155.48 ",1,856
20708,"$4,406.40 ",2,754
20710,"$3,240.32 ",2,979
20717,"$3,240.32 ",2,916
20719,"$1,947.46 ",2,954
20724,$24.99 ,1,890
20726,"$1,941.95 ",2,943
20733,$23.97 ,1,950
20735,"$1,120.49 ",1,868
20742,$128.97 ,1,817
20744,$548.98 ,1,755
20749,$624.97 ,1,762
20751,$574.98 ,1,748
20758,$128.97 ,1,986
21235,"$1,134.47 ",1,835
21237,$69.99 ,1,871
21242,$78.98 ,1,1024
21244,$49.97 ,1,940
21251,$191.27 ,2,882
21253,"$1,155.48 ",1,828
21260,$14.98 ,1,825
21262,$68.97 ,1,755
21267,"$1,735.98 ",1,845
21269,"$1,735.98 ",1,816
21276,$39.98 ,1,810
21278,$14.98 ,1,731
21285,$14.98 ,1,959
21287,$44.98 ,1,868
21292,$14.98 ,1,850
21294,$9.99 ,1,993
21301,$14.98 ,1,711
21303,$68.97 ,1,886
21310,"$1,120.49 ",1,1034
21312,$94.97 ,1,884
21317,$108.95 ,1,920
21319,$23.97 ,1,763
21326,"$1,179.97 ",1,927
21328,$49.97 ,1,906
21335,"$1,183.47 ",1,879
21337,$49.97 ,1,863
21342,"$1,155.48 ",1,876
21344,"$1,155.48 ",1,837
21351,$17.27 ,1,795
21353,$44.98 ,1,900
21360,$93.97 ,1,843
21362,$93.97 ,1,711
21367,$7.28 ,1,1043
21369,"$1,155.48 ",1,823
21371,$7.28 ,1,908
21376,$4.99 ,1,858
21378,$78.98 ,1,897
21385,$608.96 ,1,743
21387,"$2,745.33 ",2,947
21392,$29.99 ,1,774
21394,"$4,657.51 ",2,842
21396,"$1,170.48 ",1,820
21401,"$1,174.48 ",1,809
21403,"$4,895.69 ",2,832
21410,"$1,155.48 ",1,777
21412,$59.98 ,1,1059
21419,$64.97 ,1,953
21421,$99.96 ,1,892
21426,"$1,149.47 ",1,805
21428,"$1,155.48 ",1,769
21435,"$1,170.48 ",1,743
21437,"$1,136.76 ",1,738
21444,$22.93 ,1,950
21446,$54.98 ,1,966
21451,$23.97 ,1,920
21453,$36.96 ,1,1028
21460,$14.98 ,1,892
21462,$49.97 ,1,743
21469,$588.96 ,1,1085
21471,$31.97 ,1,1001
21953,$35.00 ,1,984
21955,"$4,900.68 ",2,769
21962,$35.00 ,1,1037
21964,$103.49 ,1,830
21969,"$4,759.47 ",2,764
21971,$32.28 ,1,902
21978,$37.29 ,1,983
21980,"$4,334.61 ",2,801
21987,"$4,638.89 ",2,783
21989,$35.00 ,1,1010
21994,"$4,659.90 ",2,770
21996,"$3,946.52 ",2,771
22003,$56.97 ,1,907
22005,$135.46 ,1,734
22012,$14.98 ,1,914
22014,$80.20 ,2,722
22019,$7.28 ,1,1037
22021,$23.97 ,1,789
22028,$69.99 ,1,1062
22030,"$4,144.34 ",2,764
22037,$45.22 ,1,838
22039,$34.98 ,1,748
22044,$607.96 ,1,994
22046,$563.77 ,1,1000
22053,$9.99 ,1,816
22055,$23.97 ,1,1054
22062,"$1,120.49 ",1,741
22064,$69.99 ,1,1048
22069,$22.93 ,1,885
22071,$73.96 ,1,968
22078,$563.77 ,1,977
22080,$56.97 ,1,763
22087,$94.46 ,1,904
22089,$553.97 ,1,997
22094,$539.99 ,1,967
22096,$133.47 ,1,972
22098,$69.97 ,1,916
22103,$69.97 ,1,952
22105,$45.22 ,1,729
22112,"$6,047.32 ",2,1044
22114,"$4,183.23 ",2,945
22119,$563.77 ,1,947
22121,"$5,997.33 ",2,947
22123,$29.99 ,1,951
22128,"$4,142.23 ",2,889
22130,$574.98 ,1,966
22137,"$1,184.46 ",1,756
22139,$548.98 ,1,963
22146,$37.27 ,1,750
22148,$69.99 ,1,922
22153,$548.98 ,1,947
22155,$69.99 ,1,845
22162,$69.97 ,1,939
22164,$563.77 ,1,934
22171,"$2,721.55 ",2,960
22173,"$2,735.53 ",2,969
22178,"$4,233.32 ",2,778
22180,"$4,632.86 ",2,786
22664,"$2,511.32 ",1,814
22666,$574.98 ,1,928
22671,"$1,155.48 ",1,1031
22673,$608.96 ,1,838
22680,$620.95 ,1,773
22682,$28.99 ,1,713
22689,$548.98 ,1,807
22691,"$2,457.33 ",1,805
22696,$68.97 ,1,776
22698,$68.97 ,1,992
22705,$38.98 ,1,1053
22707,$62.97 ,1,872
22714,$71.95 ,1,919
22716,$553.97 ,1,897
22721,$37.27 ,1,876
22723,$69.97 ,1,823
22730,$4.99 ,1,850
22732,"$4,133.24 ",2,756
22739,$7.28 ,1,1051
22741,$34.98 ,1,1012
22746,$40.23 ,1,897
22748,"$4,188.24 ",2,734
22755,$4.99 ,1,749
22757,$94.46 ,1,714
22764,$29.99 ,1,849
22766,$29.99 ,1,955
22771,$76.96 ,1,722
22773,$215.96 ,1,793
22780,$722.77 ,1,984
22782,$567.76 ,1,892
22789,$574.98 ,1,897
22791,$600.46 ,1,982
22796,$48.97 ,1,959
22798,$24.99 ,1,968
22805,$3.99 ,1,755
22807,$71.94 ,1,718
22814,$4.99 ,1,1012
22816,"$2,340.94 ",1,748
22821,$38.98 ,1,937
22823,$43.97 ,1,842
22825,$78.96 ,1,846
22830,$14.23 ,1,734
22832,$13.98 ,1,1023
22839,$39.25 ,1,1059
22841,$35.00 ,1,1031
22846,$74.98 ,1,1065
22848,$39.99 ,1,1059
22850,"$4,657.51 ",2,743
22855,$70.96 ,1,763
22857,"$4,886.70 ",2,755
22864,$571.72 ,1,891
22866,$6.28 ,1,1011
22873,$539.99 ,1,893
22875,$556.26 ,1,992
22880,$548.98 ,1,978
22882,$101.45 ,1,857
22889,"$5,971.33 ",2,766
22891,$69.97 ,1,963
22898,$539.99 ,1,973
22900,$539.99 ,1,959
23382,$600.46 ,1,854
23384,$548.98 ,1,831
23391,$613.45 ,1,831
23393,$615.47 ,1,847
23398,$553.97 ,1,834
23400,$29.99 ,1,745
23407,$561.48 ,1,803
23409,"$3,917.54 ",2,926
23416,"$3,598.83 ",2,1035
23418,"$3,400.02 ",2,1021
23423,"$3,936.54 ",2,910
23425,"$3,951.52 ",2,904
23432,"$4,179.33 ",2,899
23434,"$3,882.55 ",2,895
23441,$88.97 ,1,939
23443,$722.77 ,1,804
23448,$32.28 ,1,775
23450,$578.46 ,1,847
23457,$69.97 ,1,845
23459,$39.98 ,1,832
23466,$29.99 ,1,1064
23468,$69.97 ,1,737
23473,$132.95 ,1,1036
23475,$121.94 ,1,905
23482,$29.99 ,1,765
23484,$539.99 ,1,781
23491,$43.97 ,1,888
23493,$548.98 ,1,769
23498,$4.99 ,1,1001
23500,$34.98 ,1,941
23507,$574.98 ,1,791
23509,$575.71 ,1,790
23516,$599.47 ,1,826
23518,$4.99 ,1,733
23523,"$3,337.04 ",2,1033
23525,"$3,302.05 ",2,1012
23532,"$3,337.04 ",2,1024
23534,"$4,179.33 ",2,900
23541,"$3,337.04 ",2,979
23543,$12.94 ,1,863
23548,$48.97 ,1,740
23550,$111.95 ,1,792
23552,$103.48 ,1,766
23557,$7.28 ,1,961
23559,$64.47 ,1,1064
23566,"$3,578.27 ",1,1549
23568,$567.76 ,1,797
23573,"$3,337.04 ",2,948
23575,"$3,302.05 ",2,954
23577,$94.46 ,1,1037
23582,$628.97 ,1,822
23584,$574.98 ,1,786
23591,$7.28 ,1,1007
23593,"$3,990.01 ",2,880
23600,$6.28 ,1,1023
23602,$38.98 ,1,1049
23607,"$2,451.30 ",1,1081
23609,$12.98 ,1,959
24093,"$2,466.32 ",1,1062
24095,$29.48 ,1,919
24100,"$1,169.46 ",1,910
24102,"$1,779.47 ",1,1070
24109,$4.99 ,1,992
24111,$4.99 ,1,868
24118,$7.28 ,1,705
24120,$3.99 ,1,1011
24125,$13.98 ,1,803
24127,$548.98 ,1,807
24134,$4.99 ,1,744
24136,"$2,413.06 ",1,1003
24143,$6.28 ,1,736
24145,$13.98 ,1,728
24150,$3.99 ,1,801
24152,$4.99 ,1,768
24159,"$2,756.54 ",2,870
24161,"$2,983.34 ",2,874
24168,"$2,790.52 ",2,829
24170,"$3,018.33 ",2,842
24175,"$2,743.04 ",2,836
24177,"$2,721.55 ",2,853
24184,"$1,155.48 ",1,875
24186,"$1,147.77 ",1,878
24193,"$1,199.46 ",1,832
24195,$59.98 ,1,961
24200,"$1,120.49 ",1,794
24202,"$1,120.49 ",1,854
24209,"$1,735.98 ",1,879
24211,"$1,170.48 ",1,807
24218,$4.99 ,1,970
24220,$67.93 ,1,829
24225,$93.49 ,1,879
24227,$34.98 ,1,887
24234,$563.77 ,1,750
24236,$121.57 ,1,971
24243,$48.97 ,1,929
24245,$17.27 ,1,743
24250,"$2,738.49 ",2,830
24252,"$2,744.52 ",2,821
24259,$29.99 ,1,722
24261,$71.58 ,1,902
24268,$49.97 ,1,948
24270,"$2,844.51 ",2,812
24275,$831.33 ,1,1038
24277,$9.99 ,1,1041
24279,$79.47 ,1,718
24284,"$4,837.34 ",2,784
24286,$575.71 ,1,743
24293,$34.89 ,1,1067
24295,$608.96 ,1,752
24300,"$4,144.34 ",2,797
24302,"$3,882.55 ",2,798
24304,"$3,946.52 ",2,806
24309,"$4,793.12 ",2,756
24311,$624.97 ,1,746
24318,$71.58 ,1,980
24320,$38.88 ,1,873
24325,$567.76 ,1,753
24327,$548.98 ,1,736
24811,"$2,438.06 ",1,821
24813,$71.58 ,1,992
24820,$38.88 ,1,1060
24822,$195.59 ,1,876
24827,$34.89 ,1,998
24829,$34.89 ,1,1056
24836,$29.48 ,1,798
24838,$23.78 ,1,833
24845,$69.46 ,1,819
24847,"$2,552.82 ",1,927
24852,"$2,457.33 ",1,920
24854,$23.78 ,1,908
24861,$75.48 ,1,794
24863,$27.77 ,1,1027
24870,"$2,457.33 ",1,902
24872,$23.78 ,1,1021
24877,$34.47 ,1,728
24879,$21.49 ,1,815
24886,$80.47 ,1,915
24888,"$2,174.92 ",2,1011
24895,$4.99 ,1,1033
24897,$4.99 ,1,899
24902,"$2,120.93 ",2,1010
24904,"$2,199.90 ",2,1016
24911,$102.96 ,1,883
24913,"$2,155.92 ",2,964
24920,"$2,155.92 ",2,973
24922,"$2,145.92 ",2,948
24927,$191.27 ,1,1001
24929,$64.97 ,1,928
24936,$38.88 ,1,781
24938,$38.88 ,1,916
24945,$152.60 ,1,963
24947,$39.98 ,1,942
24952,$71.58 ,1,1051
24954,$71.58 ,1,815
24961,$71.58 ,1,910
24963,$32.60 ,1,984
24970,$38.88 ,1,929
24972,"$2,398.05 ",1,788
24977,"$2,181.56 ",1,1450
24979,"$2,419.06 ",1,780
24986,$4.99 ,1,789
24988,"$2,419.06 ",1,1001
24995,$4.99 ,1,1015
24997,"$2,438.06 ",1,742
25002,$4.99 ,1,912
25004,$24.99 ,1,709
25006,$29.98 ,1,915
25011,"$1,589.40 ",2,814
25013,$69.97 ,1,781
25020,"$1,549.42 ",2,821
25022,"$1,564.92 ",2,797
25027,$60.47 ,1,723
25029,"$2,272.20 ",2,884
25031,$25.48 ,1,973
25036,"$2,120.93 ",2,938
25038,"$2,438.06 ",1,734
25520,$114.46 ,1,925
25522,$628.97 ,1,790
25524,$25.48 ,1,999
25529,$21.49 ,1,1040
25531,"$1,188.46 ",1,788
25538,"$1,228.83 ",1,1010
25540,"$1,223.84 ",1,931
25547,$3.99 ,1,1054
25549,$7.28 ,1,907
25554,$7.28 ,1,978
25556,"$1,253.07 ",2,816
25563,"$1,239.09 ",2,817
25565,"$1,239.09 ",2,801
25572,"$1,169.46 ",1,766
25574,"$1,273.83 ",1,918
25579,$39.98 ,1,1009
25581,$34.47 ,1,825
25588,"$1,223.84 ",1,945
25590,$583.97 ,1,749
25597,$539.99 ,1,744
25599,"$1,174.48 ",1,750
25604,"$1,174.48 ",1,744
25606,"$1,249.84 ",1,874
25613,"$1,249.84 ",1,860
25615,$574.98 ,1,1048
25622,"$2,398.05 ",1,929
25624,$38.88 ,1,961
25629,$23.78 ,1,983
25631,$38.98 ,1,844
25638,$39.98 ,1,1006
25640,"$2,428.05 ",1,1047
25647,$563.77 ,1,1012
25649,"$1,264.84 ",1,765
25654,$39.98 ,1,713
25656,$539.99 ,1,988
25663,$94.97 ,1,870
25665,$4.99 ,1,976
25672,$7.28 ,1,1049
25674,"$2,419.06 ",1,1029
25679,$39.98 ,1,846
25681,"$2,398.05 ",1,1036
25688,$68.97 ,1,854
25690,$38.98 ,1,969
25697,$68.97 ,1,1060
25699,$47.97 ,1,938
25704,"$1,239.09 ",2,820
25706,"$1,239.09 ",2,788
25713,"$1,288.06 ",2,783
25715,"$1,274.08 ",2,765
25722,$777.34 ,1,1086
25724,"$2,442.03 ",1,998
25729,"$2,433.04 ",1,955
25731,$548.98 ,1,1011
25733,$76.96 ,1,883
25738,"$2,398.05 ",1,920
25740,$53.99 ,1,929
25747,$539.99 ,1,1022
25749,$742.35 ,1,1064
25754,$23.78 ,1,845
25756,"$2,493.54 ",1,893
26233,$48.97 ,1,1060
26240,$29.98 ,1,978
26242,$67.93 ,1,984
26247,"$4,468.16 ",2,864
26249,"$2,071.42 ",1,1452
26251,$68.97 ,1,749
26256,$93.46 ,1,813
26258,$36.27 ,1,816
26265,$36.27 ,1,790
26267,$21.49 ,1,802
26272,$60.47 ,1,1058
26274,$21.49 ,1,951
26276,"$3,361.92 ",2,773
26281,"$3,335.24 ",2,746
26283,"$3,371.25 ",2,744
26290,"$3,295.26 ",2,747
26292,"$4,456.14 ",2,878
26299,"$3,396.89 ",2,749
26301,"$4,484.48 ",2,869
26306,"$2,800.44 ",2,1069
26308,"$2,867.76 ",2,1072
26315,"$2,825.43 ",2,1043
26317,"$2,862.74 ",2,1050
26324,"$4,464.48 ",2,864
26326,"$4,442.16 ",2,855
26331,"$2,800.44 ",2,997
26333,$32.27 ,1,969
26340,$64.97 ,1,1042
26342,"$4,489.47 ",2,879
26349,$27.28 ,1,1003
26351,"$2,800.44 ",2,994
26356,$574.98 ,1,952
26358,$23.78 ,1,960
26365,$62.98 ,1,1036
26367,$78.48 ,1,921
26374,$123.98 ,1,710
26376,$121.93 ,1,804
26381,"$2,520.83 ",1,1075
26383,$33.98 ,1,879
26390,"$1,725.98 ",1,879
26392,$60.47 ,1,996
26399,"$2,543.44 ",1,1037
26401,$38.98 ,1,1052
26406,"$2,334.46 ",1,744
26408,$38.98 ,1,855
26415,$68.97 ,1,711
26417,$6.28 ,1,941
26424,$79.47 ,1,1033
26426,$69.99 ,1,756
26431,$23.78 ,1,746
26433,"$1,903.48 ",2,793
26440,"$1,957.47 ",2,771
26442,"$1,919.75 ",2,791
26449,$4.99 ,1,1009
26451,$27.28 ,1,899
26456,$39.98 ,1,771
26458,$32.27 ,1,937
26460,$24.99 ,1,714
26465,$27.28 ,1,1022
26467,$32.27 ,1,760
26949,$565.47 ,1,888
26951,$60.47 ,1,727
26953,$786.33 ,1,933
26958,"$1,732.26 ",1,738
26960,$574.98 ,1,897
26967,"$1,336.96 ",2,1030
26969,$23.78 ,1,896
26974,"$1,292.81 ",1,893
26976,$791.32 ,1,894
26978,$553.97 ,1,840
26983,"$1,744.97 ",1,734
26985,"$1,164.47 ",1,1052
26992,$583.97 ,1,891
26994,"$1,134.47 ",1,1090
26999,$57.98 ,1,778
27001,$30.48 ,1,1019
27003,$21.49 ,1,849
27008,$616.95 ,1,837
27010,$41.93 ,1,718
27017,"$4,502.14 ",2,826
27019,$4.99 ,1,839
27026,$699.10 ,1,1491
27028,$59.98 ,1,985
27033,$29.48 ,1,948
27035,$7.28 ,1,889
27042,$68.49 ,1,750
27044,"$2,049.10 ",1,1221
27051,"$2,049.10 ",1,1228
27053,$782.99 ,1,1386
27058,"$2,049.10 ",1,1243
27060,$782.99 ,1,1376
27067,"$2,049.10 ",1,1228
27069,"$2,049.10 ",1,1230
27076,"$2,071.42 ",1,1230
27078,"$2,071.42 ",1,1244
27083,"$2,049.10 ",1,1209
27085,$782.99 ,1,1314
27092,"$4,519.46 ",2,844
27094,"$2,071.42 ",1,1196
27101,$782.99 ,1,1314
27103,"$4,468.16 ",2,832
27108,"$2,071.42 ",1,1206
27110,$4.99 ,1,777
27117,"$4,490.48 ",2,798
27119,"$1,228.83 ",1,847
27126,"$1,155.48 ",1,1038
27128,"$1,155.48 ",1,1042
27133,$777.34 ,1,837
27135,$42.97 ,1,906
27142,$791.32 ,1,828
27144,$39.99 ,1,843
27151,$6.28 ,1,814
27153,$42.97 ,1,1010
27158,$6.28 ,1,825
27160,$31.73 ,1,814
27167,"$1,203.46 ",1,962
27169,"$1,214.85 ",1,758
27176,$21.49 ,1,1046
27178,$25.48 ,1,741
27183,"$1,147.77 ",1,941
27662,"$5,997.33 ",2,789
27669,"$5,997.33 ",2,785
27671,"$5,997.33 ",2,778
27676,$34.47 ,1,717
27678,"$3,578.27 ",1,1778
27680,$35.72 ,1,998
27685,$74.98 ,1,748
27687,"$1,183.47 ",1,739
27694,"$1,184.46 ",1,743
27696,"$1,183.47 ",1,754
27701,"$1,155.48 ",1,741
27703,$4.99 ,1,922
27705,$39.98 ,1,759
27710,$563.77 ,1,812
27712,"$1,174.48 ",1,735
27719,$599.47 ,1,817
27721,$166.28 ,1,799
27726,"$3,578.27 ",1,1791
27728,$67.49 ,1,768
27730,$3.99 ,1,969
27735,$84.96 ,1,706
27737,$23.78 ,1,953
27744,$643.95 ,1,1074
27746,$628.97 ,1,1037
27753,$25.48 ,1,1015
27755,$60.47 ,1,969
27760,"$1,169.46 ",1,945
27762,$574.98 ,1,785
27769,$776.33 ,1,799
27771,$777.34 ,1,817
27778,$539.99 ,1,882
27780,$777.34 ,1,777
27785,$38.98 ,1,890
27787,$69.46 ,1,1039
27794,$25.48 ,1,1033
27796,"$1,134.47 ",1,880
27803,$39.98 ,1,962
27805,$48.97 ,1,780
27810,$578.46 ,1,747
27812,$39.98 ,1,865
27819,"$2,419.06 ",1,1081
27821,"$2,428.05 ",1,1052
27828,$27.77 ,1,1013
27830,$60.47 ,1,783
27835,$43.46 ,1,1041
27837,$60.47 ,1,1049
27844,$89.97 ,1,926
27846,$791.32 ,1,758
27853,$18.97 ,1,830
27855,$23.78 ,1,789
27860,$615.47 ,1,740
27862,$548.98 ,1,740
27869,"$2,462.55 ",1,799
27871,"$2,384.07 ",1,738
27878,"$1,283.82 ",1,880
27880,"$2,393.06 ",1,994
27885,$603.49 ,1,824
27887,$39.47 ,1,970
27894,$548.98 ,1,804
27896,$539.99 ,1,795
28378,$38.88 ,1,740
28380,$34.89 ,1,790
28387,$583.97 ,1,773
28389,"$3,399.99 ",1,1828
28396,"$1,155.48 ",1,864
28398,$71.58 ,1,905
28403,"$2,419.06 ",1,948
28405,"$1,155.48 ",1,876
28407,"$3,374.99 ",1,1692
28412,$45.58 ,1,1041
28414,"$3,399.99 ",1,1685
28421,$776.33 ,1,932
28423,$33.98 ,1,1019
28428,$603.49 ,1,771
28430,$42.97 ,1,878
28432,$28.99 ,1,793
28437,$567.76 ,1,761
28439,$60.47 ,1,714
28446,"$2,398.05 ",1,915
28448,$21.49 ,1,819
28453,$36.27 ,1,880
28455,$42.97 ,1,963
28457,$69.99 ,1,730
28462,$69.99 ,1,1010
28464,$69.99 ,1,748
28471,"$3,374.99 ",1,1562
28473,$21.49 ,1,835
28480,$742.35 ,1,962
28482,$777.34 ,1,963
28487,$805.33 ,1,917
28489,$786.33 ,1,884
28496,$69.99 ,1,873
28498,$78.98 ,1,1047
28505,$827.33 ,1,861
28507,$777.34 ,1,863
28512,"$2,049.10 ",1,1409
28514,$78.98 ,1,978
28521,"$1,164.47 ",1,848
28523,"$2,433.04 ",1,928
28530,$588.96 ,1,762
28532,"$2,071.42 ",1,1429
28537,$39.98 ,1,933
28539,$119.98 ,1,993
28546,$119.98 ,1,915
28548,$751.34 ,1,851
28555,"$1,134.47 ",1,823
28557,"$2,419.06 ",1,903
28562,"$3,219.19 ",2,783
28564,"$1,174.48 ",1,763
28571,$29.48 ,1,741
28573,"$3,578.27 ",1,1715
28580,"$4,793.12 ",2,935
28582,$34.99 ,1,824
28587,"$3,578.27 ",1,1725
28589,$69.99 ,1,995
28596,$7.95 ,1,747
28598,"$3,578.27 ",1,1734
28605,$7.95 ,1,861
28607,$7.95 ,1,1066
28612,$8.99 ,1,931
29089,$6.28 ,1,998
29091,$756.33 ,1,879
29098,$628.97 ,1,881
29100,$102.96 ,1,762
29105,$6.28 ,1,991
29107,$162.99 ,1,986
29114,"$2,384.07 ",1,992
29116,$17.27 ,1,997
29123,$23.97 ,1,796
29125,$14.23 ,1,780
29130,$7.28 ,1,1058
29132,"$3,578.27 ",1,1652
29134,$6.28 ,1,816
29139,"$3,578.27 ",1,1669
29141,"$3,578.27 ",1,1637
29148,"$3,578.27 ",1,1624
29150,"$3,578.27 ",1,1614
29155,"$3,578.27 ",1,1617
29157,"$3,578.27 ",1,1628
29159,"$2,443.35 ",1,1347
29164,$67.49 ,1,935
29166,"$4,334.60 ",2,943
29173,$27.28 ,1,978
29175,"$4,334.60 ",2,908
29180,"$2,452.04 ",1,977
29182,$539.99 ,1,853
29184,"$2,420.34 ",1,983
29189,$23.97 ,1,866
29191,"$2,393.06 ",1,989
29198,"$3,578.27 ",1,1628
29200,$6.28 ,1,890
29207,"$3,578.27 ",1,1621
29209,$39.98 ,1,1038
29214,$59.98 ,1,1049
29216,$92.48 ,1,703
29223,"$4,355.61 ",2,875
29225,"$4,320.62 ",2,868
29232,$173.47 ,1,1004
29234,$28.98 ,1,905
29239,"$4,343.59 ",2,830
29241,$24.99 ,1,1008
29248,$27.28 ,1,1049
29250,$37.97 ,1,980
29257,$165.28 ,1,803
29259,$13.98 ,1,817
29264,"$4,384.59 ",2,817
29266,$39.98 ,1,1000
29273,$63.47 ,1,857
29275,"$4,329.61 ",2,822
29282,$23.97 ,1,731
29284,$49.99 ,1,750
29289,"$2,433.04 ",1,1002
29291,$564.48 ,1,823
29298,$548.98 ,1,798
29300,"$2,419.06 ",1,948
29307,$14.98 ,1,1066
29309,"$2,419.06 ",1,954
29314,$564.48 ,1,771
29316,"$2,433.04 ",1,962
29323,$78.98 ,1,870
29325,$63.47 ,1,865
11241,"$11,469.19 ",7,793
11243,"$7,164.25 ",4,935
11248,$38.47 ,1,900
11250,"$7,116.25 ",4,877
11257,"$6,677.38 ",3,747
11259,"$6,770.60 ",3,741
11266,"$5,922.23 ",2,1075
11268,$98.25 ,2,775
11273,$273.23 ,2,952
11275,"$5,955.23 ",2,1083
11282,"$5,998.73 ",2,1093
11284,$55.48 ,2,973
11291,"$5,873.26 ",2,1076
11293,$85.22 ,2,1021
11298,"$5,922.23 ",2,1043
11300,"$1,500.52 ",27,730
11307,"$5,964.22 ",2,1056
